"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Infectious disease: viral","hsa05165","Human papillomavirus infection","160/3426","333/9397",0.48048048048048,1.31788531088006,4.4737764208452,6.87281382735714e-06,0.00238486639809293,0.00158436445072759,"10000/324/472/535/155066/523/526/528/245973/9296/545/572/581/841/8900/890/894/9134/998/1019/1021/1147/1282/1284/1285/1286/1287/1288/1293/131873/1297/1299/92359/1385/10488/64764/84699/9586/1387/1452/122011/1499/1739/1740/1855/5610/1978/2033/355/2335/2308/8321/7976/7855/8323/8324/8325/8326/2932/3066/390992/57801/388585/55502/84667/3105/3107/3265/3381/3454/3455/3456/9641/3661/10379/9636/3672/22801/3673/3676/3680/3685/3688/3696/182/3716/3845/3908/3910/3912/22798/3915/3918/9223/84441/55534/5605/5594/4193/4242/2475/4790/9368/4853/4893/64398/50855/10207/5290/5291/5295/5515/5516/5518/5519/5520/5523/55012/5527/5529/5567/5663/5728/5734/5743/5747/5894/5925/5933/5934/3516/11317/5649/5986/6198/6654/6655/6696/6772/29110/6934/10312/7057/7058/7060/3371/7143/8717/7248/7337/23352/7422/7448/7481/51384/7482/54361/7474/7475/7479",160
"Environmental Information Processing","Signal transduction","hsa04010","MAPK signaling pathway","144/3426","300/9397",0.48,1.31656742556918,4.22103936337954,2.09684924433302e-05,0.0035755079133551,0.00237535638715234,"10000/284/285/1386/627/673/774/775/776/777/8912/779/55799/783/785/10369/59283/998/1147/1398/1399/1436/1616/1843/11221/80824/1844/1845/1848/1852/51295/1942/1945/2005/355/2255/8822/8817/2247/8074/2252/2261/2321/2322/2353/10912/55970/3082/3265/3304/3315/3480/3553/3554/3556/3643/51135/4254/3845/8649/5605/6416/5608/4214/9175/10746/51776/84451/4216/4217/9064/6885/8491/9448/5594/5602/5600/1432/5599/23542/5601/8550/2122/4208/4233/8569/22808/4615/4763/4775/4790/4804/51701/4893/4902/4915/5058/5062/56034/5156/5321/8605/283748/255189/5494/5495/5530/5532/5534/5535/5567/5578/5579/5881/5894/5906/5908/9693/5921/5922/5923/5924/10125/25780/115727/6197/9252/6237/6654/6655/6788/6789/23118/57551/51347/7010/7042/7046/7048/8717/7186/7189/7422/7423",144
"Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","103/3426","205/9397",0.502439024390244,1.37811427676448,4.14607015207497,3.1396916001985e-05,0.0035755079133551,0.00237535638715234,"1386/572/581/718/841/8900/890/894/9134/1232/998/983/1019/1021/1029/1030/1111/1385/10488/64764/84699/9586/1387/1654/1739/1959/1960/5610/2033/2957/2960/2966/8346/8970/85236/8340/8342/8341/8348/440689/8349/128312/3018/8347/3017/8344/8343/8339/8345/8362/8368/121504/8366/8360/8367/8361/8365/8294/79885/3066/9759/55869/9734/3105/3107/3190/3265/3572/3661/3665/10379/3716/8850/3845/4055/5594/4193/28973/4790/4893/5290/5291/5295/5567/5902/5922/5925/5933/5934/3516/11317/5966/6502/6672/6777/6850/8717/7186/7337/23352/7874/7532/7534",103
"Environmental Information Processing","Signal transduction","hsa04071","Sphingolipid signaling pathway","66/3426","122/9397",0.540983606557377,1.48383623783411,4.07439374578761,4.81596042424159e-05,0.0035755079133551,0.00237535638715234,"340485/140/10000/427/56624/581/596/624/204219/253782/1509/2207/9846/10672/2773/2776/3265/3827/3845/5605/4217/5594/5602/5600/1432/5599/5601/2206/4790/4893/8439/5170/5290/5291/5295/23236/5332/5337/5515/5516/5518/5519/5520/5523/55012/5527/5529/5578/5579/5581/5728/5881/5894/6093/9475/1903/8698/259230/166929/8879/130367/10558/9517/55304/8717/7186",66
"Human Diseases","Infectious disease: bacterial","hsa05135","Yersinia infection","73/3426","138/9397",0.528985507246377,1.45092726549743,4.04208688818621,5.2957494041385e-05,0.0035755079133551,0.00237535638715234,"10097/10096/653857/10000/23365/64283/8874/10458/9564/6347/998/1147/1398/1399/1793/9844/63916/2212/2335/2353/2533/9815/2776/2932/3456/3586/3606/3553/51135/3661/3676/3688/3932/3937/5605/6416/5608/6885/5594/5602/5600/1432/5599/5601/4210/4615/4775/4790/58484/114548/5290/5291/5295/8395/5585/5586/5747/29108/5881/6093/9475/6197/8935/23118/29110/7099/7186/7189/10451/10163/8976/7456/7535",73
"Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","98/3426","196/9397",0.5,1.37142440163456,3.98036226624064,6.1824344323143e-05,0.0035755079133551,0.00237535638715234,"10000/366/10533/718/727/728/1182/1184/64581/1378/1379/1535/1536/2209/2212/2215/2266/2357/2358/2359/2811/79792/8969/8329/8330/8336/8338/317772/92815/8334/3012/55766/3014/3015/8346/8970/85236/8340/8342/8341/8348/440689/8349/128312/3018/8347/3017/8344/8343/8339/8345/440686/8357/8354/8356/653604/8353/340096/8362/8368/121504/8366/8360/8367/8361/8365/8294/8520/79885/3066/9759/55869/9734/9555/5605/6885/5594/5600/1432/4353/2475/4688/4790/5290/5291/5295/23236/5332/5336/5578/5579/5894/293/6850/7097/7099/51284/51311",98
"Organismal Systems","Endocrine system","hsa04935","Growth hormone synthesis, secretion and action","65/3426","122/9397",0.532786885245902,1.4613538705942,3.88506932295635,0.000100937450360648,0.005003613610735,0.00332410550811759,"107/55811/112/10000/1386/9564/775/776/779/1385/10488/64764/84699/9586/1387/1398/1399/2033/2353/51738/2767/2773/2776/2932/3265/3486/8660/3708/3709/3717/3726/3845/5605/6416/5608/4214/5594/5602/5600/1432/5599/5601/112609/2475/4893/5290/5291/5295/23236/5332/5336/5449/5567/5578/5579/5747/5894/25759/8651/8835/6654/6655/6755/6772/6777",65
"Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","73/3426","143/9397",0.51048951048951,1.40019554292759,3.65272659280509,0.00023074017475039,0.00976716399900986,0.00648872718271852,"10000/488/29760/695/1147/1385/1436/1513/1535/1540/2209/2212/9103/2215/2353/9846/3454/3455/3456/3459/3460/3553/3554/10379/3708/3709/3716/3726/3932/3937/11024/11027/353514/79168/10288/11025/5608/6885/5594/5602/5600/1432/5599/5601/4286/4688/4790/27035/5290/5291/5295/5336/5468/5530/5532/5534/5535/140885/10326/55423/8651/6772/6850/23118/7006/7042/7046/7048/169200/8792/7186/7189/54209",73
"Organismal Systems","Nervous system","hsa04728","Dopaminergic synapse","68/3426","132/9397",0.515151515151515,1.41298271683561,3.61940997144266,0.00026526179751932,0.00976716399900986,0.00648872718271852,"10000/1386/406/774/775/776/91860/817/9575/1312/1385/10488/64764/84699/9586/1813/1814/1815/2353/2773/2776/59345/55970/54331/2786/2787/94235/2792/2890/2891/2892/2893/2904/2932/3708/3709/3762/3763/3765/3798/3799/3800/220074/4128/5602/5600/1432/5599/5601/23236/5332/5499/5500/5515/5516/5518/5519/5520/5523/55012/5527/5529/5530/5532/5567/5578/5579/6571",68
"Organismal Systems","Immune system","hsa04625","C-type lectin receptor signaling pathway","56/3426","105/9397",0.533333333333333,1.46285269507686,3.61263839772076,0.000287475967520469,0.00976716399900986,0.00648872718271852,"10000/23365/8915/91860/841/868/30835/1147/51266/338339/26253/93978/64581/1540/1959/1960/2207/3265/9641/3586/3553/51561/10379/3708/3709/3845/8844/10892/5594/5602/5600/1432/5599/5601/4193/22808/4775/4790/114548/4893/5058/5290/5291/5295/5336/5530/5532/5534/5535/5743/5781/29108/5894/6237/6772/6850",56
"Cellular Processes","Cellular community - eukaryotes","hsa04510","Focal adhesion","98/3426","203/9397",0.482758620689655,1.32413390502647,3.53640404350639,0.000324746482116618,0.00976716399900986,0.00648872718271852,"10000/2909/394/572/9564/596/329/673/857/894/998/1282/1284/1285/1286/1287/1288/1293/131873/1297/1299/1398/1399/1499/1793/2012/2317/2321/2335/2932/3082/3265/3381/3480/3672/22801/3673/3676/3680/3685/3688/3696/3908/3910/3912/22798/3915/3918/5594/5602/5599/5601/4233/4638/91807/340156/5058/5062/56034/5156/5170/5290/5291/5295/8395/5499/5500/4659/4660/5578/5579/5728/5747/5881/5894/5906/5908/5923/5649/6093/9475/25759/6654/6655/6696/7057/7058/7060/7094/83660/3371/7143/10451/7414/7422/7423/7448/331",98
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","57/3426","108/9397",0.527777777777778,1.44761464616981,3.54383368987517,0.000364336545635577,0.00976716399900986,0.00648872718271852,"25909/1434/1917/9775/51194/79711/3843/10527/10526/55705/3836/3839/3840/3841/23633/3837/4686/392517/55706/51068/55746/9972/9631/23165/91181/8021/129401/348995/10762/53371/9818/4927/4928/29107/5411/100101267/84305/64901/5903/5905/9939/81929/59343/10250/387082/9984/57187/79228/55161/3842/23534/7175/26019/7514/64328/23039/11260",57
"Human Diseases","Cancer: overview","hsa05231","Choline metabolism in cancer","53/3426","99/9397",0.535353535353535,1.46839380377034,3.54875171528265,0.000365916806879332,0.00976716399900986,0.00648872718271852,"10000/8526/1608/160851/1609/1978/2353/56261/3091/3265/3845/10434/5605/5594/5602/5599/5601/2475/4893/5130/9468/56034/5156/5170/5290/5291/5295/8395/5321/8605/283748/255189/5337/8613/5578/5579/5881/5894/6198/6580/6582/6581/6583/6584/23446/204962/6654/6655/6667/7248/8936/10163/10810",53
"Cellular Processes","Cellular community - eukaryotes","hsa04550","Signaling pathways regulating pluripotency of stem cells","72/3426","144/9397",0.5,1.37142440163456,3.40213893469393,0.000557284116629412,0.0138126848907433,0.00917633244675498,"91/130399/92/93/10000/324/658/659/1499/1852/1855/2247/2261/8321/7976/7855/8323/8324/8325/8326/2932/3211/3265/3480/3572/3624/3625/3716/3717/3720/7994/3845/7044/3976/3977/5605/5594/5600/1432/79923/4838/4893/5013/5080/10336/84333/5290/5291/5295/5460/5462/5894/5978/55183/9869/6498/4086/4087/4089/4090/4093/56916/6926/6929/7481/51384/7482/54361/7474/7475/7479/463",72
"Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","53/3426","101/9397",0.524752475247525,1.43931669874518,3.36226537780954,0.000690829550515598,0.0159811902685942,0.0106169594079239,"183/10000/581/596/6347/998/1019/1282/1284/1285/1286/1287/1288/1536/1958/2335/2308/3265/3553/3717/3845/5594/5602/5600/1432/5599/5601/4790/27035/4893/5290/5291/5295/23236/5332/5333/84812/51196/5336/5578/5579/5581/6401/4087/4089/6772/6777/7042/7046/7048/7056/7422/7423",53
"Human Diseases","Cancer: overview","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","48/3426","90/9397",0.533333333333333,1.46285269507686,3.34195688265614,0.000759964936451698,0.0164817395592962,0.010949494808087,"10000/238/10538/29126/915/1147/1457/1459/1460/27436/2353/3091/3265/3459/3460/3716/3717/3845/3932/5605/5608/5594/5600/1432/2475/4615/4775/4790/4893/5290/5291/5295/5530/5532/5534/5535/5728/5781/5894/10125/6198/6772/353376/114609/7097/7099/7189/7535",48
"Organismal Systems","Endocrine system","hsa04917","Prolactin signaling pathway","39/3426","71/9397",0.549295774647887,1.50663525813374,3.24577586671596,0.00110417328096713,0.0219389146769378,0.0145749198066112,"10000/894/1154/1586/2001/2099/2100/2353/2309/2932/3265/3717/3845/5605/5594/5602/5600/1432/5599/5601/4790/4893/5290/5291/5295/5617/5618/5894/25759/8651/8835/122809/9655/9306/6654/6655/6772/6777/8792",39
"Human Diseases","Infectious disease: viral","hsa05163","Human cytomegalovirus infection","105/3426","226/9397",0.464601769911504,1.27433240859848,3.16202017933037,0.00113804168352991,0.0219389146769378,0.0145749198066112,"107/112/11214/10000/9826/23365/1386/581/9564/91860/841/6347/6348/414062/9560/6352/1230/1232/1019/1021/1029/115004/1147/1385/10488/64764/84699/9586/1398/1399/1499/1871/1978/355/2767/10672/2773/2776/59345/55970/54331/2786/2787/94235/2792/2932/3105/3107/3265/3456/3588/3553/3554/3570/3661/3685/3708/3709/3716/3845/5605/5608/5594/5600/1432/4193/2475/4775/4790/4893/5156/5290/5291/5295/23236/5332/5530/5532/5534/5535/5567/5578/5579/5731/5733/5734/5743/5747/5881/5894/5925/8737/6093/9475/6198/6654/6655/6667/340061/6891/29110/8717/7186/7248/7422",105
"Human Diseases","Substance dependence","hsa05034","Alcoholism","90/3426","191/9397",0.471204188481675,1.29244184447236,3.09287494571808,0.0014616484779585,0.026461104363367,0.0175791956789849,"135/1386/627/673/91860/10645/1385/10488/64764/84699/9586/1813/2773/59345/55970/54331/2786/2787/94235/2792/2904/2905/116443/8969/8329/8330/8336/8338/317772/92815/8334/3012/55766/3014/3015/8346/8970/85236/8340/8342/8341/8348/440689/8349/128312/3018/8347/3017/8344/8343/8339/8345/440686/8357/8354/8356/653604/8353/340096/8362/8368/121504/8366/8360/8367/8361/8365/8294/8520/79885/3066/9759/55869/9734/3265/3845/9555/4128/5594/4893/4915/5173/5499/5500/5567/5894/25759/6571/6654/6655",90
"Human Diseases","Infectious disease: parasitic","hsa05144","Malaria","29/3426","50/9397",0.58,1.59085230589609,3.17299555257049,0.00152513569817677,0.026461104363367,0.0175791956789849,"6347/948/1378/1379/1440/2993/2994/2995/3039/3040/3082/3586/3606/3553/3820/100528032/22914/4035/4233/4615/5175/6383/6401/7042/7057/7058/7060/7097/7099",29
"Human Diseases","Cardiovascular disease","hsa05417","Lipid and atherosclerosis","100/3426","216/9397",0.462962962962963,1.26983740892089,3.03896492509502,0.00169746586373748,0.0275213940519402,0.0182835895567265,"19/9619/10000/317/335/338/22926/572/581/596/91860/817/841/6347/6348/414062/6352/948/998/1147/2919/1535/1536/1548/1549/1555/1558/9451/2081/30001/355/2353/2932/3265/3304/3456/9641/3606/3553/51135/3661/3665/3708/3717/3845/23643/6416/5608/4217/6885/5594/5602/5600/1432/5599/5601/57534/142678/4312/4615/4688/4775/4780/4790/114548/27035/4893/4973/5170/5290/5291/5295/23236/5332/5451/25833/5468/5530/5532/5534/5535/5578/5747/29108/5906/5908/9475/6401/23118/10010/29110/353376/114609/7097/7099/10333/7186/7189/10451/7436",100
"Human Diseases","Cancer: overview","hsa05205","Proteoglycans in cancer","95/3426","204/9397",0.465686274509804,1.27730704073807,3.03311584457608,0.00174487224536797,0.0275213940519402,0.0182835895567265,"10000/287/288/23365/673/817/857/867/960/998/1499/1655/29102/1975/2099/355/2247/2335/10818/8321/7976/7855/8323/8324/8325/8326/2549/3082/3091/10855/3265/3480/8826/3673/3685/3688/3708/3709/3845/4060/5605/5594/5600/1432/4193/4233/22808/2475/79923/4893/84309/5058/27250/5170/5290/5291/5295/5328/51196/5336/5499/5500/4659/4660/5567/5578/5579/5747/5781/5894/5962/6093/9475/6198/6237/6383/4087/6654/6655/7042/7057/7074/7078/7097/7099/10451/7422/7448/7481/51384/7482/54361/7474/7475/7479",95
"Cellular Processes","Cellular community - eukaryotes","hsa04520","Adherens junction","48/3426","93/9397",0.516129032258065,1.41566389846148,3.05133982750494,0.00191324070204506,0.0282415592192192,0.0187620247808555,"4301/9411/10458/998/999/1387/1457/1459/1460/1495/29119/1499/1500/2033/9855/2241/57493/3480/3643/8826/889/4008/6885/5594/4233/81607/51701/11235/5787/5795/5881/5906/5908/6093/9475/4089/64750/10580/117178/6934/7046/7048/7082/7414/8936/10163/10810/8976",48
"Environmental Information Processing","Signal transduction","hsa04668","TNF signaling pathway","59/3426","119/9397",0.495798319327731,1.35989982683091,2.99274409157614,0.00217629295438278,0.0282415592192192,0.0187620247808555,"6868/10000/1386/9530/329/843/841/6347/6352/8837/1147/1385/10488/64764/84699/9586/1437/2919/6374/6372/1540/10059/355/2353/3456/3600/8809/3553/83737/182/3726/3976/4049/6416/5608/4217/6885/5594/5602/5600/1432/5599/5601/197259/4323/4790/64127/5290/5291/5295/5743/8737/9252/6401/23118/257397/8717/7186/331",59
"Human Diseases","Cancer: specific types","hsa05223","Non-small cell lung cancer","39/3426","73/9397",0.534246575342466,1.46535757982871,3.02335216591393,0.00220052610137904,0.0282415592192192,0.0187620247808555,"10000/238/572/581/673/1019/1021/1029/1871/27436/2272/2309/10912/3082/3265/3798/3799/3800/3845/5605/5594/4233/4893/5170/5290/5291/5295/5336/51426/5578/5579/5894/5915/11186/5925/6654/6655/6777/6789",39
